pass,config,perturbation,level,seed,fold,balanced_accuracy,macro_f1,roc_auc,n_test
representation_level,A0,amplitude_noise,20,46,0,0.44961240310077516,0.4489749082007344,0.6380926627005589,129
representation_level,A0,amplitude_noise,20,46,1,0.5079365079365079,0.5035717535717535,0.7102229780801209,126
representation_level,A0,amplitude_noise,20,46,2,0.4841269841269842,0.4743351886209029,0.6673280423280423,126
representation_level,A0,amplitude_noise,20,46,3,0.5,0.498054447719785,0.6744142101284959,126
representation_level,A0,amplitude_noise,20,46,4,0.4444444444444445,0.44946529441848976,0.6515495086923658,126
representation_level,A0,amplitude_noise,10,42,0,0.37209302325581395,0.37004809831371227,0.5929331170001803,129
representation_level,A0,amplitude_noise,10,42,1,0.4523809523809524,0.45241920061197166,0.6390778533635676,126
representation_level,A0,amplitude_noise,10,42,2,0.4047619047619047,0.3978021978021978,0.5712396069538926,126
representation_level,A0,amplitude_noise,10,42,3,0.38095238095238093,0.38185502606071475,0.5566893424036281,126
representation_level,A0,amplitude_noise,10,42,4,0.5158730158730158,0.5157487628987857,0.6790438397581254,126
representation_level,A0,amplitude_noise,10,43,0,0.4186046511627907,0.4164567140176896,0.6109608797548224,129
representation_level,A0,amplitude_noise,10,43,1,0.42063492063492064,0.41843918885418213,0.6004346182917611,126
representation_level,A0,amplitude_noise,10,43,2,0.4444444444444444,0.4430300583434266,0.6263227513227513,126
representation_level,A0,amplitude_noise,10,43,3,0.4047619047619047,0.40390025400813917,0.565854119425548,126
representation_level,A0,amplitude_noise,10,43,4,0.34920634920634913,0.3410006027727546,0.5712396069538926,126
representation_level,A0,amplitude_noise,10,44,0,0.3875968992248062,0.38173206721593816,0.5762574364521363,129
representation_level,A0,amplitude_noise,10,44,1,0.5,0.49715520663344065,0.6942554799697657,126
representation_level,A0,amplitude_noise,10,44,2,0.34920634920634913,0.34920634920634913,0.5602796674225244,126
representation_level,A0,amplitude_noise,10,44,3,0.49206349206349204,0.49135235566753127,0.6601473922902494,126
representation_level,A0,amplitude_noise,10,44,4,0.3968253968253968,0.3960556976413754,0.6049697656840515,126
representation_level,A0,amplitude_noise,10,45,0,0.36434108527131787,0.3597222222222222,0.5533621777537409,129
representation_level,A0,amplitude_noise,10,45,1,0.5079365079365079,0.5079318272973263,0.6631708238851096,126
representation_level,A0,amplitude_noise,10,45,2,0.3412698412698412,0.3383436486884763,0.4854497354497354,126
representation_level,A0,amplitude_noise,10,45,3,0.3888888888888889,0.3840337235466689,0.5739795918367346,126
representation_level,A0,amplitude_noise,10,45,4,0.4444444444444444,0.4439849278558956,0.5795540438397581,126
representation_level,A0,amplitude_noise,10,46,0,0.42635658914728686,0.4246192404087141,0.6009554714259959,129
representation_level,A0,amplitude_noise,10,46,1,0.48412698412698413,0.4818895574709528,0.6501322751322751,126
representation_level,A0,amplitude_noise,10,46,2,0.4761904761904762,0.4739224604721681,0.6334089191232048,126
representation_level,A0,amplitude_noise,10,46,3,0.42063492063492064,0.41334836604656716,0.6204648526077098,126
representation_level,A0,amplitude_noise,10,46,4,0.4603174603174603,0.4601872639919565,0.5884353741496599,126
representation_level,A0,amplitude_noise,5,42,0,0.3643410852713178,0.36380274166957877,0.5601225887867315,129
representation_level,A0,amplitude_noise,5,42,1,0.4365079365079365,0.43601691375834456,0.6139455782312925,126
representation_level,A0,amplitude_noise,5,42,2,0.38095238095238093,0.37918594815146545,0.5445956160241874,126
representation_level,A0,amplitude_noise,5,42,3,0.34920634920634924,0.349772579597141,0.5255102040816326,126
representation_level,A0,amplitude_noise,5,42,4,0.4444444444444444,0.4434108527131783,0.643896447467876,126
representation_level,A0,amplitude_noise,5,43,0,0.3798449612403101,0.3777962934908852,0.572291328646115,129
representation_level,A0,amplitude_noise,5,43,1,0.38095238095238093,0.3787325913762696,0.5718065003779289,126
representation_level,A0,amplitude_noise,5,43,2,0.373015873015873,0.3718306119739811,0.5750188964474678,126
representation_level,A0,amplitude_noise,5,43,3,0.38095238095238093,0.3800643800643801,0.5365646258503401,126
representation_level,A0,amplitude_noise,5,43,4,0.373015873015873,0.3661593329314849,0.5444066515495087,126
representation_level,A0,amplitude_noise,5,44,0,0.3643410852713178,0.3561562998405104,0.5475932936722553,129
representation_level,A0,amplitude_noise,5,44,1,0.4761904761904762,0.4721727884941009,0.661281179138322,126
representation_level,A0,amplitude_noise,5,44,2,0.373015873015873,0.3726738888326415,0.5292894935752078,126
representation_level,A0,amplitude_noise,5,44,3,0.4603174603174603,0.4593203093203093,0.6229213907785336,126
representation_level,A0,amplitude_noise,5,44,4,0.38888888888888884,0.38994426053249587,0.5747354497354497,126
representation_level,A0,amplitude_noise,5,45,0,0.36434108527131787,0.3600369570589057,0.5371371912745628,129
representation_level,A0,amplitude_noise,5,45,1,0.42857142857142855,0.42740590489069197,0.6327475434618292,126
representation_level,A0,amplitude_noise,5,45,2,0.3015873015873016,0.30127130294466303,0.45058578987150416,126
representation_level,A0,amplitude_noise,5,45,3,0.38095238095238093,0.3723533605905187,0.5353363567649282,126
representation_level,A0,amplitude_noise,5,45,4,0.38095238095238093,0.3815217391304348,0.5485638699924414,126
representation_level,A0,amplitude_noise,5,46,0,0.42635658914728686,0.42575901002867295,0.5700378583017848,129
representation_level,A0,amplitude_noise,5,46,1,0.4603174603174603,0.45808373786954776,0.6175359032501889,126
representation_level,A0,amplitude_noise,5,46,2,0.42857142857142855,0.42849956632909136,0.6096938775510204,126
representation_level,A0,amplitude_noise,5,46,3,0.373015873015873,0.36700198920147775,0.5790816326530611,126
representation_level,A0,amplitude_noise,5,46,4,0.41269841269841273,0.41224971353008977,0.5530990173847317,126
representation_level,A0,channel_dropout,0.1,42,0,0.49612403100775193,0.4545910230120756,0.6652244456462953,129
representation_level,A0,channel_dropout,0.1,42,1,0.4603174603174603,0.4361236679193217,0.6808390022675738,126
representation_level,A0,channel_dropout,0.1,42,2,0.36507936507936506,0.296274130141407,0.6136621315192743,126
representation_level,A0,channel_dropout,0.1,42,3,0.4523809523809524,0.3794973544973544,0.606859410430839,126
representation_level,A0,channel_dropout,0.1,42,4,0.4047619047619048,0.3420619235836628,0.6189531368102796,126
representation_level,A0,channel_dropout,0.1,43,0,0.46511627906976744,0.4033660873802177,0.6229493419866595,129
representation_level,A0,channel_dropout,0.1,43,1,0.484126984126984,0.46735281977877996,0.6578798185941044,126
representation_level,A0,channel_dropout,0.1,43,2,0.42063492063492064,0.39667854021921006,0.6454081632653061,126
representation_level,A0,channel_dropout,0.1,43,3,0.41269841269841273,0.3459595354005292,0.6050642479213909,126
representation_level,A0,channel_dropout,0.1,43,4,0.4761904761904762,0.4405219042900202,0.6566515495086923,126
representation_level,A0,channel_dropout,0.1,44,0,0.4341085271317829,0.39702134549857787,0.621056426897422,129
representation_level,A0,channel_dropout,0.1,44,1,0.4682539682539682,0.4706589706589706,0.6863189720332578,126
representation_level,A0,channel_dropout,0.1,44,2,0.42063492063492064,0.4161526712557861,0.6184807256235828,126
representation_level,A0,channel_dropout,0.1,44,3,0.3650793650793651,0.26240599895168104,0.5894746787603931,126
representation_level,A0,channel_dropout,0.1,44,4,0.3888888888888889,0.36168673716812355,0.6126228269085412,126
representation_level,A0,channel_dropout,0.1,45,0,0.44961240310077516,0.45252321518144295,0.6281773931855056,129
representation_level,A0,channel_dropout,0.1,45,1,0.4365079365079365,0.4308387920734973,0.63567649281935,126
representation_level,A0,channel_dropout,0.1,45,2,0.3968253968253968,0.3530067206833742,0.6267951625094482,126
representation_level,A0,channel_dropout,0.1,45,3,0.4841269841269842,0.4745533938335509,0.6770597127739985,126
representation_level,A0,channel_dropout,0.1,45,4,0.3968253968253968,0.3410341914543595,0.5885298563869993,126
representation_level,A0,channel_dropout,0.1,46,0,0.4883720930232558,0.4554547823086619,0.6815395709392464,129
representation_level,A0,channel_dropout,0.1,46,1,0.4603174603174603,0.4556968093265838,0.6599584278155707,126
representation_level,A0,channel_dropout,0.1,46,2,0.4523809523809524,0.41099672907511087,0.6295351473922902,126
representation_level,A0,channel_dropout,0.1,46,3,0.3968253968253968,0.33025462091928076,0.6044028722600151,126
representation_level,A0,channel_dropout,0.1,46,4,0.38888888888888884,0.35570987654320985,0.6148904006046864,126
representation_level,A0,channel_dropout,0.2,42,0,0.3255813953488372,0.21127028673367274,0.5831981251126735,129
representation_level,A0,channel_dropout,0.2,42,1,0.42063492063492064,0.35031193240148467,0.577286470143613,126
representation_level,A0,channel_dropout,0.2,42,2,0.3174603174603175,0.17530864197530863,0.5340136054421768,126
representation_level,A0,channel_dropout,0.2,42,3,0.4682539682539682,0.44824915110356534,0.6271730914588057,126
representation_level,A0,channel_dropout,0.2,42,4,0.4920634920634921,0.4833133150308854,0.6509826152683296,126
representation_level,A0,channel_dropout,0.2,43,0,0.3488372093023256,0.19959157651465345,0.5939246439516855,129
representation_level,A0,channel_dropout,0.2,43,1,0.4285714285714286,0.42493311121207533,0.6236772486772487,126
representation_level,A0,channel_dropout,0.2,43,2,0.38888888888888884,0.3048780487804878,0.6484315948601663,126
representation_level,A0,channel_dropout,0.2,43,3,0.3968253968253968,0.3884568449985184,0.6001511715797431,126
representation_level,A0,channel_dropout,0.2,43,4,0.3968253968253968,0.31750888850032055,0.6034580498866213,126
representation_level,A0,channel_dropout,0.2,44,0,0.3565891472868217,0.28150827778156967,0.5550748152154318,129
representation_level,A0,channel_dropout,0.2,44,1,0.3650793650793651,0.2913962318217637,0.5973167044595615,126
representation_level,A0,channel_dropout,0.2,44,2,0.4682539682539682,0.4618418602886156,0.6366213151927438,126
representation_level,A0,channel_dropout,0.2,44,3,0.34920634920634924,0.27085346215781,0.6109221466364324,126
representation_level,A0,channel_dropout,0.2,44,4,0.4682539682539682,0.4457264957264957,0.641156462585034,126
representation_level,A0,channel_dropout,0.2,45,0,0.34108527131782945,0.2150141860286788,0.5643591130340725,129
representation_level,A0,channel_dropout,0.2,45,1,0.4523809523809524,0.4043661595509061,0.6531557067271353,126
representation_level,A0,channel_dropout,0.2,45,2,0.41269841269841273,0.40305010893246185,0.5730347694633409,126
representation_level,A0,channel_dropout,0.2,45,3,0.5317460317460317,0.5317955294567627,0.6488095238095238,126
representation_level,A0,channel_dropout,0.2,45,4,0.4365079365079365,0.43651076592253063,0.6031746031746031,126
representation_level,A0,channel_dropout,0.2,46,0,0.38759689922480617,0.35466497587709706,0.606093383811069,129
representation_level,A0,channel_dropout,0.2,46,1,0.3968253968253968,0.3049439073875164,0.6577853363567648,126
representation_level,A0,channel_dropout,0.2,46,2,0.3650793650793651,0.3043927648578811,0.6032690854119425,126
representation_level,A0,channel_dropout,0.2,46,3,0.373015873015873,0.27473975300062253,0.607331821617536,126
representation_level,A0,channel_dropout,0.2,46,4,0.36507936507936506,0.31927672353204267,0.6166855631141346,126
representation_level,A0,channel_dropout,0.3,42,0,0.3643410852713178,0.2619894958331262,0.5933838110690464,129
representation_level,A0,channel_dropout,0.3,42,1,0.4603174603174603,0.3738842880147228,0.6936885865457295,126
representation_level,A0,channel_dropout,0.3,42,2,0.36507936507936506,0.26359007868441825,0.5552721088435374,126
representation_level,A0,channel_dropout,0.3,42,3,0.4682539682539682,0.3860412894895653,0.6171579743008314,126
representation_level,A0,channel_dropout,0.3,42,4,0.4444444444444444,0.44511515349267206,0.5973167044595616,126
representation_level,A0,channel_dropout,0.3,43,0,0.441860465116279,0.4401429947204594,0.6025779700739138,129
representation_level,A0,channel_dropout,0.3,43,1,0.4523809523809524,0.4056622622660358,0.6535336356764928,126
representation_level,A0,channel_dropout,0.3,43,2,0.3333333333333333,0.20410557184750733,0.5624527588813304,126
representation_level,A0,channel_dropout,0.3,43,3,0.35714285714285715,0.27537532677093907,0.5614134542705971,126
representation_level,A0,channel_dropout,0.3,43,4,0.36507936507936506,0.2823084789471344,0.5293839758125473,126
representation_level,A0,channel_dropout,0.3,44,0,0.37209302325581395,0.2647685240823085,0.5353344149990985,129
representation_level,A0,channel_dropout,0.3,44,1,0.41269841269841273,0.3489067380633646,0.5791761148904007,126
representation_level,A0,channel_dropout,0.3,44,2,0.36507936507936506,0.24329710144927533,0.654100529100529,126
representation_level,A0,channel_dropout,0.3,44,3,0.3968253968253968,0.3101639091364881,0.601379440665155,126
representation_level,A0,channel_dropout,0.3,44,4,0.3333333333333333,0.2056130664826317,0.5462962962962963,126
representation_level,A0,channel_dropout,0.3,45,0,0.3488372093023256,0.1986107537947003,0.5589507842076799,129
representation_level,A0,channel_dropout,0.3,45,1,0.35714285714285715,0.259655922752618,0.5518707482993198,126
representation_level,A0,channel_dropout,0.3,45,2,0.4841269841269842,0.4382716049382716,0.6233938019652304,126
representation_level,A0,channel_dropout,0.3,45,3,0.4047619047619047,0.3728488165507878,0.6024187452758881,126
representation_level,A0,channel_dropout,0.3,45,4,0.4285714285714286,0.39035002198390395,0.6220710506424791,126
representation_level,A0,channel_dropout,0.3,46,0,0.3953488372093023,0.33143615934627174,0.5868036776636019,129
representation_level,A0,channel_dropout,0.3,46,1,0.4761904761904762,0.4740643734160252,0.6597694633408918,126
representation_level,A0,channel_dropout,0.3,46,2,0.3650793650793651,0.3496117084826762,0.5743575207860921,126
representation_level,A0,channel_dropout,0.3,46,3,0.4841269841269842,0.4814102564102564,0.6704459561602419,126
representation_level,A0,channel_dropout,0.3,46,4,0.5317460317460317,0.5273032111395283,0.6803665910808768,126
representation_level,A1,amplitude_noise,20,42,0,0.44961240310077516,0.4482517644190553,0.6297998918334236,129
representation_level,A1,amplitude_noise,20,42,1,0.4603174603174603,0.46299781778505184,0.6516439909297052,126
